,filename,starttime,endtime,hours,npts,nRECS,Fs,numValidTimes,numTimeSkips,passed
710,20221202.20hz.20hz_Sensors_20Hz206.pkl,2022-08-24 20:00:00.050000,2022-08-25 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
711,20221202.20hz.20hz_Sensors_20Hz207.pkl,2022-08-25 00:00:00.050000,2022-08-25 04:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
712,20221202.20hz.20hz_Sensors_20Hz208.pkl,2022-08-25 04:00:00.050000,2022-08-25 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
713,20221202.20hz.20hz_Sensors_20Hz209.pkl,2022-08-25 08:00:00.050000,2022-08-25 12:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
714,20221202.20hz.20hz_Sensors_20Hz21.pkl,2022-07-25 00:00:00.050000,2022-07-25 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
715,20221202.20hz.20hz_Sensors_20Hz210.pkl,2022-08-25 12:00:00.050000,2022-08-25 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
716,20221202.20hz.20hz_Sensors_20Hz211.pkl,2022-08-25 16:00:00.050000,2022-08-25 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
717,20221202.20hz.20hz_Sensors_20Hz212.pkl,2022-08-25 20:00:00.050000,2022-08-26 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
718,20221202.20hz.20hz_Sensors_20Hz213.pkl,2022-08-26 00:00:00.050000,2022-08-26 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
719,20221202.20hz.20hz_Sensors_20Hz214.pkl,2022-08-26 04:00:00.050000,2022-08-26 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
720,20221202.20hz.20hz_Sensors_20Hz215.pkl,2022-08-26 08:00:00.050000,2022-08-26 08:26:03.400000,0.43,31268,31268,20.0000190735,31268,0.0,True
721,20221202.20hz.20hz_Sensors_20Hz22.pkl,2022-07-25 04:00:00.050000,2022-07-25 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
722,20221202.20hz.20hz_Sensors_20Hz23.pkl,2022-07-25 08:00:00.050000,2022-07-25 12:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
723,20221202.20hz.20hz_Sensors_20Hz24.pkl,2022-07-25 12:00:00.050000,2022-07-25 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
724,20221202.20hz.20hz_Sensors_20Hz25.pkl,2022-07-25 16:00:00.050000,2022-07-25 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
725,20221202.20hz.20hz_Sensors_20Hz26.pkl,2022-07-25 20:00:00.050000,2022-07-26 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
726,20221202.20hz.20hz_Sensors_20Hz27.pkl,2022-07-26 00:00:00.050000,2022-07-26 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
727,20221202.20hz.20hz_Sensors_20Hz28.pkl,2022-07-26 04:00:00.050000,2022-07-26 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
728,20221202.20hz.20hz_Sensors_20Hz29.pkl,2022-07-26 08:00:00.050000,2022-07-26 12:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
729,20221202.20hz.20hz_Sensors_20Hz3.pkl,2022-07-22 00:00:00.050000,2022-07-22 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
730,20221202.20hz.20hz_Sensors_20Hz30.pkl,2022-07-26 12:00:00.050000,2022-07-26 16:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
731,20221202.20hz.20hz_Sensors_20Hz31.pkl,2022-07-26 16:00:00.050000,2022-07-26 20:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
732,20221202.20hz.20hz_Sensors_20Hz32.pkl,2022-07-26 20:00:00.050000,2022-07-27 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
733,20221202.20hz.20hz_Sensors_20Hz33.pkl,2022-07-27 00:00:00.050000,2022-07-27 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
734,20221202.20hz.20hz_Sensors_20Hz34.pkl,2022-07-27 04:00:00.050000,2022-07-27 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
735,20221202.20hz.20hz_Sensors_20Hz35.pkl,2022-07-27 08:00:00.050000,2022-07-27 12:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
736,20221202.20hz.20hz_Sensors_20Hz36.pkl,2022-07-27 12:00:00.050000,2022-07-27 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
737,20221202.20hz.20hz_Sensors_20Hz37.pkl,2022-07-27 16:00:00.050000,2022-07-27 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
738,20221202.20hz.20hz_Sensors_20Hz38.pkl,2022-07-27 20:00:00.050000,2022-07-28 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
739,20221202.20hz.20hz_Sensors_20Hz39.pkl,2022-07-28 00:00:00.050000,2022-07-28 04:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
740,20221202.20hz.20hz_Sensors_20Hz4.pkl,2022-07-22 04:00:00.050000,2022-07-22 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
741,20221202.20hz.20hz_Sensors_20Hz40.pkl,2022-07-28 04:00:00.050000,2022-07-28 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
742,20221202.20hz.20hz_Sensors_20Hz41.pkl,2022-07-28 08:00:00.050000,2022-07-28 12:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
743,20221202.20hz.20hz_Sensors_20Hz42.pkl,2022-07-28 12:00:00.050000,2022-07-28 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
744,20221202.20hz.20hz_Sensors_20Hz43.pkl,2022-07-28 16:00:00.050000,2022-07-28 20:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
745,20221202.20hz.20hz_Sensors_20Hz44.pkl,2022-07-28 20:00:00.050000,2022-07-29 00:00:00.000000,4.0,287943,287943,20.0000190735,287943,3.0,False
746,20221202.20hz.20hz_Sensors_20Hz45.pkl,2022-07-29 00:00:00.050000,2022-07-29 04:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
747,20221202.20hz.20hz_Sensors_20Hz46.pkl,2022-07-29 04:00:00.050000,2022-07-29 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
748,20221202.20hz.20hz_Sensors_20Hz47.pkl,2022-07-29 08:00:00.050000,2022-07-29 12:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
749,20221202.20hz.20hz_Sensors_20Hz48.pkl,2022-07-29 12:00:00.050000,2022-07-29 16:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
750,20221202.20hz.20hz_Sensors_20Hz49.pkl,2022-07-29 16:00:00.050000,2022-07-29 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
751,20221202.20hz.20hz_Sensors_20Hz5.pkl,2022-07-22 08:00:00.050000,2022-07-22 12:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
752,20221202.20hz.20hz_Sensors_20Hz50.pkl,2022-07-29 20:00:00.050000,2022-07-30 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
753,20221202.20hz.20hz_Sensors_20Hz51.pkl,2022-07-30 00:00:00.050000,2022-07-30 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
754,20221202.20hz.20hz_Sensors_20Hz52.pkl,2022-07-30 04:00:00.050000,2022-07-30 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
755,20221202.20hz.20hz_Sensors_20Hz53.pkl,2022-07-30 08:00:00.050000,2022-07-30 12:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
756,20221202.20hz.20hz_Sensors_20Hz54.pkl,2022-07-30 12:00:00.050000,2022-07-30 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
757,20221202.20hz.20hz_Sensors_20Hz55.pkl,2022-07-30 16:00:00.050000,2022-07-30 20:00:00.000000,4.0,287942,287942,20.0000190735,287942,3.0,False
758,20221202.20hz.20hz_Sensors_20Hz56.pkl,2022-07-30 20:00:00.050000,2022-07-31 00:00:00.000000,4.0,287943,287943,20.0000190735,287943,3.0,False
759,20221202.20hz.20hz_Sensors_20Hz57.pkl,2022-07-31 00:00:00.050000,2022-07-31 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
760,20221202.20hz.20hz_Sensors_20Hz58.pkl,2022-07-31 04:00:00.050000,2022-07-31 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
761,20221202.20hz.20hz_Sensors_20Hz59.pkl,2022-07-31 08:00:00.050000,2022-07-31 12:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
762,20221202.20hz.20hz_Sensors_20Hz6.pkl,2022-07-22 12:00:00.050000,2022-07-22 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
763,20221202.20hz.20hz_Sensors_20Hz60.pkl,2022-07-31 12:00:00.050000,2022-07-31 16:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
764,20221202.20hz.20hz_Sensors_20Hz61.pkl,2022-07-31 16:00:00.050000,2022-07-31 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
765,20221202.20hz.20hz_Sensors_20Hz62.pkl,2022-07-31 20:00:00.050000,2022-08-01 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
766,20221202.20hz.20hz_Sensors_20Hz63.pkl,2022-08-01 00:00:00.050000,2022-08-01 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
767,20221202.20hz.20hz_Sensors_20Hz64.pkl,2022-08-01 04:00:00.050000,2022-08-01 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
768,20221202.20hz.20hz_Sensors_20Hz65.pkl,2022-08-01 08:00:00.050000,2022-08-01 12:00:00.000000,4.0,287982,287982,20.0000190735,287982,2.0,False
769,20221202.20hz.20hz_Sensors_20Hz66.pkl,2022-08-01 12:00:00.050000,2022-08-01 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
770,20221202.20hz.20hz_Sensors_20Hz67.pkl,2022-08-01 16:00:00.050000,2022-08-01 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
771,20221202.20hz.20hz_Sensors_20Hz68.pkl,2022-08-01 20:00:00.050000,2022-08-02 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
772,20221202.20hz.20hz_Sensors_20Hz69.pkl,2022-08-02 00:00:00.050000,2022-08-02 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
773,20221202.20hz.20hz_Sensors_20Hz7.pkl,2022-07-22 16:00:00.050000,2022-07-22 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
774,20221202.20hz.20hz_Sensors_20Hz70.pkl,2022-08-02 04:00:00.050000,2022-08-02 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
775,20221202.20hz.20hz_Sensors_20Hz71.pkl,2022-08-02 08:00:00.050000,2022-08-02 12:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
776,20221202.20hz.20hz_Sensors_20Hz72.pkl,2022-08-02 12:00:00.050000,2022-08-02 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
777,20221202.20hz.20hz_Sensors_20Hz73.pkl,2022-08-02 16:00:00.050000,2022-08-02 20:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
778,20221202.20hz.20hz_Sensors_20Hz74.pkl,2022-08-02 20:00:00.050000,2022-08-03 00:00:00.000000,4.0,287981,287981,20.0000190735,287981,1.0,False
779,20221202.20hz.20hz_Sensors_20Hz75.pkl,2022-08-03 00:00:00.050000,2022-08-03 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
780,20221202.20hz.20hz_Sensors_20Hz76.pkl,2022-08-03 04:00:00.050000,2022-08-03 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
781,20221202.20hz.20hz_Sensors_20Hz77.pkl,2022-08-03 08:00:00.050000,2022-08-03 12:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
782,20221202.20hz.20hz_Sensors_20Hz78.pkl,2022-08-03 12:00:00.050000,2022-08-03 16:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
783,20221202.20hz.20hz_Sensors_20Hz79.pkl,2022-08-03 16:00:00.050000,2022-08-03 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
784,20221202.20hz.20hz_Sensors_20Hz8.pkl,2022-07-22 20:00:00.050000,2022-07-23 00:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
785,20221202.20hz.20hz_Sensors_20Hz80.pkl,2022-08-03 20:00:00.050000,2022-08-04 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
786,20221202.20hz.20hz_Sensors_20Hz81.pkl,2022-08-04 00:00:00.050000,2022-08-04 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
787,20221202.20hz.20hz_Sensors_20Hz82.pkl,2022-08-04 04:00:00.050000,2022-08-04 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
788,20221202.20hz.20hz_Sensors_20Hz83.pkl,2022-08-04 08:00:00.050000,2022-08-04 12:00:00.000000,4.0,287924,287924,20.0000190735,287924,4.0,False
789,20221202.20hz.20hz_Sensors_20Hz84.pkl,2022-08-04 12:00:00.050000,2022-08-04 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
790,20221202.20hz.20hz_Sensors_20Hz85.pkl,2022-08-04 16:00:00.050000,2022-08-04 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
791,20221202.20hz.20hz_Sensors_20Hz86.pkl,2022-08-04 20:00:00.050000,2022-08-05 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
792,20221202.20hz.20hz_Sensors_20Hz87.pkl,2022-08-05 00:00:00.050000,2022-08-05 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
793,20221202.20hz.20hz_Sensors_20Hz88.pkl,2022-08-05 04:00:00.050000,2022-08-05 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
794,20221202.20hz.20hz_Sensors_20Hz89.pkl,2022-08-05 08:00:00.050000,2022-08-05 12:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
795,20221202.20hz.20hz_Sensors_20Hz9.pkl,2022-07-23 00:00:00.050000,2022-07-23 04:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
796,20221202.20hz.20hz_Sensors_20Hz90.pkl,2022-08-05 12:00:00.050000,2022-08-05 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
797,20221202.20hz.20hz_Sensors_20Hz91.pkl,2022-08-05 16:00:00.050000,2022-08-05 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
798,20221202.20hz.20hz_Sensors_20Hz92.pkl,2022-08-05 20:00:00.050000,2022-08-06 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
799,20221202.20hz.20hz_Sensors_20Hz93.pkl,2022-08-06 00:00:00.050000,2022-08-06 04:00:00.000000,4.0,287961,287961,20.0000190735,287961,2.0,False
800,20221202.20hz.20hz_Sensors_20Hz94.pkl,2022-08-06 04:00:00.050000,2022-08-06 08:00:00.000000,4.0,287982,287982,20.0000190735,287982,2.0,False
801,20221202.20hz.20hz_Sensors_20Hz95.pkl,2022-08-06 08:00:00.050000,2022-08-06 12:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
802,20221202.20hz.20hz_Sensors_20Hz96.pkl,2022-08-06 12:00:00.050000,2022-08-06 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
803,20221202.20hz.20hz_Sensors_20Hz97.pkl,2022-08-06 16:00:00.050000,2022-08-06 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
804,20221202.20hz.20hz_Sensors_20Hz98.pkl,2022-08-06 20:00:00.050000,2022-08-07 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
805,20221202.20hz.20hz_Sensors_20Hz99.pkl,2022-08-07 00:00:00.050000,2022-08-07 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
806,20221202.100hz.100hz_Sensors_100Hz100.pkl,2022-08-30 04:00:00.010000,2022-08-30 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
807,20221202.100hz.100hz_Sensors_100Hz101.pkl,2056-06-20 13:40:43.471100,2022-08-30 12:00:00.000000,22.32,1439803,1439802,100.000095368,1439802,2.0,False
808,20221202.100hz.100hz_Sensors_100Hz102.pkl,2022-08-30 12:00:00.010000,2022-08-30 16:00:00.000000,4.0,1439604,1439604,100.000095368,1439604,4.0,False
809,20221202.100hz.100hz_Sensors_100Hz103.pkl,2022-08-30 16:00:00.010000,2022-08-30 20:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
810,20221202.100hz.100hz_Sensors_100Hz104.pkl,2022-08-30 20:00:00.010000,2022-08-31 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
811,20221202.100hz.100hz_Sensors_100Hz105.pkl,2022-08-31 00:00:00.010000,2022-08-31 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
812,20221202.100hz.100hz_Sensors_100Hz106.pkl,2022-08-31 04:00:00.010000,2022-08-31 08:00:00.000000,4.0,1439782,1439782,100.000095368,1439782,2.0,False
813,20221202.100hz.100hz_Sensors_100Hz107.pkl,2022-08-31 08:00:00.010000,2022-08-31 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
814,20221202.100hz.100hz_Sensors_100Hz108.pkl,2022-08-31 12:00:00.010000,2022-08-31 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
815,20221202.100hz.100hz_Sensors_100Hz109.pkl,2056-06-30 10:20:29.238100,2022-08-31 20:00:00.000000,9.66,1439803,1439802,100.000095368,1439802,2.0,False
816,20221202.100hz.100hz_Sensors_100Hz110.pkl,2022-08-31 20:00:00.010000,2022-09-01 00:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
817,20221202.100hz.100hz_Sensors_100Hz111.pkl,2022-09-01 00:00:00.010000,2022-09-01 04:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
818,20221202.100hz.100hz_Sensors_100Hz112.pkl,2022-09-01 04:00:00.010000,2022-09-01 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
819,20221202.100hz.100hz_Sensors_100Hz113.pkl,2056-07-04 23:34:14.078900,2022-09-01 12:00:00.000000,12.43,1440001,1440000,100.000095368,1440000,0.0,False
820,20221202.100hz.100hz_Sensors_100Hz114.pkl,2022-09-01 12:00:00.010000,2022-09-01 16:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
821,20221202.100hz.100hz_Sensors_100Hz115.pkl,2022-09-01 16:00:00.010000,2022-09-01 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
822,20221202.100hz.100hz_Sensors_100Hz116.pkl,2022-09-01 20:00:00.010000,2022-09-02 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
823,20221202.100hz.100hz_Sensors_100Hz117.pkl,2056-07-09 12:47:58.795200,2022-09-02 04:00:00.000000,15.2,1440001,1440000,100.000095368,1440000,0.0,False
824,20221202.100hz.100hz_Sensors_100Hz118.pkl,2022-09-02 04:00:00.010000,2022-09-02 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
825,20221202.100hz.100hz_Sensors_100Hz119.pkl,2022-09-02 08:00:00.010000,2022-09-02 12:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
826,20221202.100hz.100hz_Sensors_100Hz120.pkl,2022-09-02 12:00:00.010000,2022-09-02 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
827,20221202.100hz.100hz_Sensors_100Hz121.pkl,2022-09-02 16:00:00.010000,2022-09-02 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
828,20221202.100hz.100hz_Sensors_100Hz122.pkl,2022-09-02 20:00:00.010000,2022-09-03 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
829,20221202.100hz.100hz_Sensors_100Hz123.pkl,2056-07-16 08:38:36.302400,2022-09-03 04:00:00.000000,19.36,1440001,1440000,100.000095368,1440000,0.0,False
830,20221202.100hz.100hz_Sensors_100Hz124.pkl,2022-09-03 04:00:00.010000,2022-09-03 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
831,20221202.100hz.100hz_Sensors_100Hz125.pkl,2022-09-03 08:00:00.010000,2022-09-03 12:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
832,20221202.100hz.100hz_Sensors_100Hz126.pkl,2022-09-03 12:00:00.010000,2022-09-03 16:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
833,20221202.100hz.100hz_Sensors_100Hz127.pkl,2056-07-20 21:52:21.215400,2022-09-03 20:00:00.000000,22.13,1439902,1439901,100.000095368,1439901,1.0,False
834,20221202.100hz.100hz_Sensors_100Hz128.pkl,2056-07-22 10:16:55.181500,2022-09-04 00:00:00.000000,13.72,1440001,1440000,100.000095368,1440000,0.0,False
835,20221202.100hz.100hz_Sensors_100Hz129.pkl,2022-09-04 00:00:00.010000,2022-09-04 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
836,20221202.100hz.100hz_Sensors_100Hz130.pkl,2022-09-04 04:00:00.010000,2022-09-04 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
837,20221202.100hz.100hz_Sensors_100Hz131.pkl,2022-09-04 08:00:00.010000,2022-09-04 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
838,20221202.100hz.100hz_Sensors_100Hz132.pkl,2022-09-04 12:00:00.010000,2022-09-04 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
839,20221202.100hz.100hz_Sensors_100Hz133.pkl,2022-09-04 16:00:00.010000,2022-09-04 20:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
840,20221202.100hz.100hz_Sensors_100Hz134.pkl,2022-09-04 20:00:00.010000,2022-09-05 00:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
841,20221202.100hz.100hz_Sensors_100Hz135.pkl,2022-09-05 00:00:00.010000,2022-09-05 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
842,20221202.100hz.100hz_Sensors_100Hz136.pkl,2022-09-05 04:00:00.010000,2022-09-05 08:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
843,20221202.100hz.100hz_Sensors_100Hz137.pkl,2022-09-05 08:00:00.010000,2022-09-05 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
844,20221202.100hz.100hz_Sensors_100Hz138.pkl,2056-08-02 19:21:17.398300,2022-09-05 16:00:00.000000,20.64,1440001,1440000,100.000095368,1440000,0.0,False
845,20221202.100hz.100hz_Sensors_100Hz139.pkl,2022-09-05 16:00:00.010000,2022-09-05 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
846,20221202.100hz.100hz_Sensors_100Hz140.pkl,2022-09-05 20:00:00.010000,2022-09-06 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
847,20221202.100hz.100hz_Sensors_100Hz141.pkl,2022-09-06 00:00:00.010000,2022-09-06 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
848,20221202.100hz.100hz_Sensors_100Hz142.pkl,2022-09-06 04:00:00.010000,2022-09-06 08:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
849,20221202.100hz.100hz_Sensors_100Hz143.pkl,2022-09-06 08:00:00.010000,2022-09-06 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
850,20221202.100hz.100hz_Sensors_100Hz144.pkl,2022-09-06 12:00:00.010000,2022-09-06 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
851,20221202.100hz.100hz_Sensors_100Hz145.pkl,2022-09-06 16:00:00.010000,2022-09-06 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
852,20221202.100hz.100hz_Sensors_100Hz146.pkl,2022-09-06 20:00:00.010000,2022-09-07 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
853,20221202.100hz.100hz_Sensors_100Hz147.pkl,2022-09-07 00:00:00.010000,2022-09-07 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
854,20221202.100hz.100hz_Sensors_100Hz148.pkl,2022-09-07 04:00:00.010000,2022-09-07 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
855,20221202.100hz.100hz_Sensors_100Hz149.pkl,2056-08-15 16:50:13.843500,2022-09-07 12:00:00.000000,19.16,1439803,1439802,100.000095368,1439802,2.0,False
856,20221202.100hz.100hz_Sensors_100Hz150.pkl,2022-09-07 12:00:00.010000,2022-09-07 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
857,20221202.100hz.100hz_Sensors_100Hz151.pkl,2022-09-07 16:00:00.010000,2022-09-07 20:00:00.000000,4.0,1439901,1439901,100.000095368,1439901,1.0,False
858,20221202.100hz.100hz_Sensors_100Hz152.pkl,2022-09-07 20:00:00.010000,2022-09-08 00:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
859,20221202.100hz.100hz_Sensors_100Hz153.pkl,2022-09-08 00:00:00.010000,2022-09-08 04:00:00.000000,4.0,1439802,1439802,100.000095368,1439802,2.0,False
860,20221202.100hz.100hz_Sensors_100Hz154.pkl,2056-08-21 18:28:32.781300,2022-09-08 08:00:00.000000,13.52,1440001,1440000,100.000095368,1440000,0.0,False
861,20221202.100hz.100hz_Sensors_100Hz155.pkl,2022-09-08 08:00:00.010000,2022-09-08 12:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
