,Fs,Unnamed: 0,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,energy,filetime,id,kurtosis,medianF,noise_level,num_gaps,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,signal_level,skewness,snr,starttime,units
7,75.19,7,-0.0743186790275,-1.14870653148,2.6,0.0,1.0,667972.255303,1999-12-22T09:26:55.040000Z,MV.MBMH..SHZ,0.86,9.2,220.518086115,0,46.0859640948,1.2,517.194990815,16.88,100.0,4.77,-64.9312523879,517.194990815,0.127215364373,-1.14632288247,-416.793221056,109.353983833,109.353909835,65.9917436565,517.194990815,0.06,2.34536313972,1999-12-22T09:26:55.040000Z,Counts
8,75.19,8,-0.212765766264,-1.49782961663,2.8,0.0,1.0,827301.056617,1999-12-22T09:26:55.040000Z,MV.MBMH..SHN,0.87,8.8,239.429757416,0,51.1013679565,1.3,655.265965825,20.77,100.0,4.81,-79.8228639087,655.265965825,-0.214915104539,-5.03977118428,-458.969016267,121.699049618,121.698859852,76.6144641951,655.265965825,0.23,2.73677747034,1999-12-22T09:26:55.040000Z,Counts
9,75.19,9,1.5728598968,-0.296721280045,23.1,21.1,1.0,162.08973603,1999-12-22T09:26:55.040000Z,MV.MBMH..SHE,0.2,16.4,3.31885685494,0,0.451290680146,22.2,6.54377748203,31.01,100.0,3.2,-1.11528277512,6.54377748203,-0.000100551603139,-0.0120561820049,-6.22095286081,1.7034647642,1.70346476123,1.13454099532,6.54377748203,0.04,1.97169620988,1999-12-22T09:26:55.040000Z,Counts
10,75.19,10,0.0404986406772,-1.66449485231,4.6,2.1,1.0,177454895.27,1999-12-22T09:26:55.040000Z,MV.MBLG..SHZ,5.18,6.3,4306.54505318,0,633.504991064,3.2,10608.529454,14.39,100.0,5.43,-577.869555589,9729.4999398,-0.811232498424,-18.3625843618,-10608.529454,1782.37626134,1782.37607673,527.596102896,10608.529454,0.19,2.4633503941,1999-12-22T09:26:55.040000Z,Counts
11,75.19,11,1.34051678855,-0.264822096479,4.1,0.0,1.0,127223.495667,1999-12-22T09:26:55.040000Z,MV.MBLG.E.BDF,0.4,13.8,91.3874751196,0,11.740929999,1.3,211.228377698,36.04,100.0,5.26,-31.8261773305,211.228377698,-0.0121711555949,-0.577668141154,-174.568342968,47.7242442111,47.7242426591,31.0156283229,211.228377698,0.1,2.31134931151,1999-12-22T09:26:55.040000Z,Counts
0,75.19,0,-0.00791472517924,-1.74366434599,5.1,2.0,1.0,54133263.9601,2000-02-04T15:18:45.040000Z,MV.MBRY..SHZ,1.53,5.3,1968.87637506,0,383.07081882,3.4,4401.53393123,19.27,100.0,5.39,-553.650615817,4172.18882932,-2.77763517732,3.26669489277,-4401.53393123,1021.59755702,1021.59378093,537.902385373,4401.53393123,0.14,2.23555627311,2000-02-04T15:18:45.040000Z,Counts
1,75.19,1,-0.603086785757,-2.30636967473,4.6,1.0,1.0,264519350.103,2000-02-04T15:18:45.040000Z,MV.MBRY..SHN,2.2,4.4,4352.8866298,0,853.994217708,2.3,12278.3321824,19.67,100.0,5.49,-1191.80975121,12278.3321824,3.00054519928,-26.7210640944,-10308.5969184,2258.2731055,2258.27111211,1185.81707744,12278.3321824,0.15,2.82073328039,2000-02-04T15:18:45.040000Z,Counts
2,75.19,2,-0.22127152286,-2.03079900528,5.4,1.1,1.0,134725749.417,2000-02-04T15:18:45.040000Z,MV.MBRY..SHE,1.94,5.0,3743.33396444,0,565.089601185,3.7,8816.14828698,20.11,100.0,5.45,-809.043365296,8816.14828698,3.25708122858,37.9196406237,-7175.3041246,1611.65857384,1611.65528264,849.16272859,8816.14828698,-0.0,2.35515943027,2000-02-04T15:18:45.040000Z,Counts
3,75.19,3,1.4295605952,-0.263552052518,9.6,1.8,1.0,11138577.7025,2000-02-04T15:18:45.040000Z,MV.MBSS..SHZ,1.84,8.4,1007.14221478,0,124.630174517,6.8,2126.35676176,21.09,100.0,5.2,-251.004187241,2126.35676176,0.687550319957,-2.27409871826,-1915.36897141,463.407019814,463.406509759,246.837352444,2126.35676176,0.16,2.11127756393,2000-02-04T15:18:45.040000Z,Counts
4,75.19,4,0.158822832532,-1.5536996273,4.8,1.2,1.0,39513803.4029,2000-02-04T15:18:45.040000Z,MV.MBBY..SHZ,1.72,10.5,1773.36203483,0,289.911650889,2.6,4509.53209874,23.77,100.0,5.37,-466.975085045,3310.75601137,4.63423469295,4.49905255221,-4509.53209874,872.814909427,872.802606542,496.95502225,4509.53209874,-0.2,2.54292807118,2000-02-04T15:18:45.040000Z,Counts
5,75.19,5,0.217333580418,-1.58953490878,5.8,0.0,1.0,53320687.4778,2000-02-04T15:18:45.040000Z,MV.MBBY..SHN,1.74,8.9,1992.49693993,0,310.60334721,4.1,4543.74408166,27.24,100.0,5.4,-538.244683557,4125.79852831,1.05030279116,13.2063941353,-4543.74408166,1013.90113454,1013.90059054,580.687863697,4543.74408166,-0.18,2.28042713171,2000-02-04T15:18:45.040000Z,Counts
6,75.19,6,0.234906113995,-1.75264669729,5.9,1.4,1.0,70016875.8589,2000-02-04T15:18:45.040000Z,MV.MBBY..SHE,3.32,8.4,2694.72207901,0,365.289147542,4.3,6123.76141002,25.23,100.0,5.39,-529.416161481,5694.46018869,-0.197919251648,-0.361769568307,-6123.76141002,1161.84743425,1161.84741739,532.59360148,6123.76141002,-0.11,2.27250203563,2000-02-04T15:18:45.040000Z,Counts
7,75.19,7,0.225298457575,-1.96367364272,6.0,2.5,1.0,22777267.4863,2000-02-04T15:18:45.040000Z,MV.MBGH..SHZ,1.74,5.7,1334.55773049,0,233.903508696,4.1,2763.73095163,20.3,100.0,5.31,-361.92634586,2763.73095163,-2.25909811642,5.14474036832,-2719.48231393,662.671892029,662.668041301,353.812185357,2763.73095163,-0.04,2.07089651386,2000-02-04T15:18:45.040000Z,Counts
8,75.19,8,-1.07477914245,-2.38451954944,3.7,0.9,1.0,88722956.917,2000-02-04T15:18:45.040000Z,MV.MBGH..SHN,1.02,4.5,2888.922834,0,560.383655039,2.3,5538.41045474,22.1,100.0,5.43,-697.964333776,4590.91966481,2.45732687029,33.301335593,-5538.41045474,1307.87350704,1307.87119853,752.114224772,5538.41045474,-0.11,1.91711955389,2000-02-04T15:18:45.040000Z,Counts
9,75.19,9,-0.972075084022,-2.62504156848,4.2,1.5,1.0,100248899.84,2000-02-04T15:18:45.040000Z,MV.MBGH..SHE,1.89,4.5,2761.04423812,0,583.550701993,2.8,7019.92524021,19.83,100.0,5.43,-678.172977114,5236.40606863,1.17230398712,-15.4782996373,-7019.92524021,1390.23285072,1390.23235645,718.143300069,7019.92524021,-0.18,2.54248923044,2000-02-04T15:18:45.040000Z,Counts
10,75.19,10,-0.138951433579,-1.81222062047,3.2,1.0,1.0,2315156.22721,2000-02-04T15:18:45.040000Z,MV.MBWH..SHZ,2.8,8.2,518.134133995,0,82.0978705298,1.9,1068.07949678,19.19,100.0,4.99,-104.645182986,1068.07949678,-0.0655652551552,-1.70788491421,-1057.62261957,211.270028165,211.270017992,99.914850757,1068.07949678,0.19,2.06139574042,2000-02-04T15:18:45.040000Z,Counts
11,75.19,11,-0.47867290876,-1.86377665011,1.7,0.0,1.0,4709948.95449,2000-02-04T15:18:45.040000Z,MV.MBGB..SHZ,-0.25,5.8,613.356043818,0,157.870828465,0.6,899.067233722,18.38,100.0,5.2,-205.290959723,899.067233722,0.550289361682,5.95806455121,-891.336589369,301.339344401,301.338841947,216.863649929,899.067233722,-0.16,1.46581621358,2000-02-04T15:18:45.040000Z,Counts
12,75.19,12,-0.860511345529,-2.05640180789,3.0,0.0,1.0,12903394.1971,2000-02-04T15:18:45.040000Z,MV.MBGB..SHN,0.44,5.3,1169.17200951,0,217.203804214,1.3,1907.82958562,19.83,100.0,5.3,-315.062172742,1868.22622913,-3.69023058561,33.4439948296,-1907.82958562,498.769308392,498.755656802,330.145220345,1907.82958562,-0.23,1.63177836118,2000-02-04T15:18:45.040000Z,Counts
13,75.19,13,-1.25655176417,-2.48404425055,2.9,0.0,1.0,15944645.4658,2000-02-04T15:18:45.040000Z,MV.MBGB..SHE,0.66,4.9,1252.36639352,0,254.455352814,1.5,2397.86779009,20.35,100.0,5.3,-367.311114419,1926.97829404,-0.511538806506,6.3912344316,-2397.86779009,554.440788398,554.440552419,331.604194598,2397.86779009,-0.0,1.9146695428,2000-02-04T15:18:45.040000Z,Counts
14,75.19,14,0.549352342874,-0.709830815813,4.1,0.0,1.0,456849.225658,2000-02-04T15:18:45.040000Z,MV.MBMH..SHZ,0.06,8.5,184.772369901,0,34.1145476525,1.2,415.906823779,32.41,100.0,4.7,-62.8978627679,298.589362804,0.0275651162346,-0.97782508185,-415.906823779,93.8499802293,93.8499761811,63.6625298189,415.906823779,-0.01,2.25091459292,2000-02-04T15:18:45.040000Z,Counts
15,75.19,15,0.376359683391,-1.08833019343,4.5,0.3,1.0,658106.168887,2000-02-04T15:18:45.040000Z,MV.MBMH..SHN,0.35,8.3,240.394032644,0,39.4012672849,1.5,433.006398628,51.16,100.0,4.76,-73.0316867665,433.006398628,-0.0566042249351,-3.61728855706,-425.186835116,112.640798318,112.640784096,73.3037417926,433.006398628,0.08,1.80123605343,2000-02-04T15:18:45.040000Z,Counts
16,75.19,16,1.99207700091,-0.0506512374845,25.5,3.4,1.0,132.04800378,2000-02-04T15:18:45.040000Z,MV.MBMH..SHE,0.23,15.1,2.97573265629,0,0.349110348436,17.2,7.98749467468,33.98,100.0,3.15,-1.05243804188,6.06354577624,-0.000589002210757,-0.0160481081192,-7.98749467468,1.59556190602,1.59556179731,1.0996590961,7.98749467468,-0.03,2.68421111614,2000-02-04T15:18:45.040000Z,Counts
17,75.19,17,0.962625153676,-1.11454545067,5.9,2.8,1.0,115097762.286,2000-02-04T15:18:45.040000Z,MV.MBLG..SHZ,2.62,7.5,3085.77261983,0,545.724044266,4.1,7908.02478853,20.15,100.0,5.43,-719.463429814,7367.69283061,0.844238936764,-12.0605514992,-7908.02478853,1489.63949746,1489.63925822,708.5832878,7908.02478853,0.1,2.56273736364,2000-02-04T15:18:45.040000Z,Counts
18,75.19,18,1.26674145014,-0.333049433102,4.3,0.0,1.0,61846.7376913,2000-02-04T15:18:45.040000Z,MV.MBLG.E.BDF,-0.05,13.5,65.2833245758,0,8.78203956794,1.3,120.845386175,10.17,100.0,5.5,-23.1517479755,120.845386175,0.0300476136942,-0.00465269356625,-114.516644217,34.5307600034,34.5307469301,23.8529833773,120.845386175,0.02,1.85109117773,2000-02-04T15:18:45.040000Z,Counts
0,75.19,0,0.299697497355,-1.52624005237,5.0,2.3,1.0,2939922103.03,2000-03-20T21:12:20.040000Z,MV.MBRY..SHZ,1.92,6.4,14486.0320355,0,3368.46919385,3.5,41953.4103172,12.83,100.0,5.51,-4466.71661187,41953.4103172,-2.05007491478,-6.96738092442,-32939.1131486,8004.57736669,8004.57710417,4432.4364479,41953.4103172,0.01,2.89612850602,2000-03-20T21:12:20.040000Z,Counts
1,75.19,1,0.941050047259,-0.642132295104,8.5,1.5,1.0,444998100.65,2000-03-20T21:12:20.040000Z,MV.MBSS..SHZ,5.0,6.9,6000.16443409,0,854.30820204,2.8,19846.0100428,15.99,100.0,5.46,-1589.34095127,17640.1662234,-2.32765047764,-25.7132014532,-19846.0100428,3114.22203689,3114.22116701,1522.38477904,19846.0100428,0.06,3.30757769405,2000-03-20T21:12:20.040000Z,Counts
2,75.19,2,0.0893453292913,-1.54599388784,4.8,1.3,1.0,1646928521.93,2000-03-20T21:12:20.040000Z,MV.MBBY..SHN,3.54,6.5,9833.51692797,0,2212.56869261,2.6,38570.8032719,14.67,100.0,5.5,-3105.41174732,38570.8032719,6.51958575945,-28.4022262379,-31692.321435,5991.1179563,5991.11440897,3115.60956135,38570.8032719,0.09,3.92238133665,2000-03-20T21:12:20.040000Z,Counts
3,75.19,3,0.186481508333,-1.73178844517,5.6,1.6,1.0,2050709590.23,2000-03-20T21:12:20.040000Z,MV.MBBY..SHE,4.54,6.5,14475.9236493,0,2257.30947669,3.7,40103.6706893,16.61,100.0,5.5,-3204.15348255,35567.6324248,0.220453079447,-12.6171889878,-40103.6706893,6685.32578828,6685.32578465,3038.82858397,40103.6706893,-0.02,2.77037042063,2000-03-20T21:12:20.040000Z,Counts
4,75.19,4,-0.0187267754502,-2.11683651586,5.2,2.2,1.0,1830605818.72,2000-03-20T21:12:20.040000Z,MV.MBGH..SHZ,4.05,5.5,13172.4794725,0,2431.32816916,3.4,34002.9908511,14.34,100.0,5.49,-3010.86706916,34002.9908511,4.04248993152,-4.38522898551,-32689.1008632,6316.37511873,6316.37382513,2920.11889815,34002.9908511,0.13,2.58136601558,2000-03-20T21:12:20.040000Z,Counts
5,75.19,5,0.292770361402,-1.49511734303,5.9,1.3,1.0,213318478.3,2000-03-20T21:12:20.040000Z,MV.MBWH..SHZ,4.39,6.3,4509.55213727,0,738.485407885,2.3,13804.519803,14.51,100.0,5.42,-1067.02685196,10629.3207161,2.03816551497,-22.3665154948,-13804.519803,2156.17860997,2156.17764666,1026.31110939,13804.519803,-0.0,3.06117312379,2000-03-20T21:12:20.040000Z,Counts
6,75.19,6,-0.158513295321,-2.25623147184,5.1,1.3,1.0,152103293.836,2000-03-20T21:12:20.040000Z,MV.MBGB..SHZ,2.72,6.5,4362.40434346,0,657.910439653,3.5,8905.58463942,16.53,100.0,5.41,-903.179829636,8558.52117864,-3.68599575093,-17.695912024,-8905.58463942,1820.70592008,1820.70218895,905.861858351,8905.58463942,0.05,2.0414395224,2000-03-20T21:12:20.040000Z,Counts
7,75.19,7,-1.34331101277,-3.13167370254,4.4,1.3,1.0,720518747.196,2000-03-20T21:12:20.040000Z,MV.MBGB..SHN,3.37,4.0,8290.82299735,0,1655.94303258,2.8,23855.8308821,18.51,100.0,5.48,-2025.57976425,20311.6920644,-2.40776936524,34.1489903522,-23855.8308821,3962.71772507,3962.71699358,2156.24167151,23855.8308821,-0.39,2.87737790202,2000-03-20T21:12:20.040000Z,Counts
8,75.19,8,-1.32352627578,-3.05033322954,3.5,1.1,1.0,618496912.571,2000-03-20T21:12:20.040000Z,MV.MBGB..SHE,1.63,5.0,7564.87636999,0,1684.46976943,2.2,16572.2916037,18.15,100.0,5.48,-2018.02836089,12651.4777517,1.0413367436,23.8935477197,-16572.2916037,3671.46390486,3671.46375718,2164.1376206,16572.2916037,-0.35,2.1906890203,2000-03-20T21:12:20.040000Z,Counts
9,75.19,9,0.859701932104,-0.784344509567,6.8,1.6,1.0,12116587.9198,2000-03-20T21:12:20.040000Z,MV.MBMH..SHZ,4.34,6.9,1127.73366178,0,150.143734352,3.1,3201.87758222,14.27,100.0,5.18,-269.563162171,2666.00138384,0.377332525002,-1.62749797108,-3201.87758222,513.878755702,513.878617168,258.425154734,3201.87758222,0.13,2.83921433821,2000-03-20T21:12:20.040000Z,Counts
10,75.19,10,0.352952511745,-1.52219160508,6.0,1.5,1.0,21500459.8375,2000-03-20T21:12:20.040000Z,MV.MBMH..SHN,7.18,6.3,1379.41448082,0,210.583281882,2.9,4749.48481828,15.56,100.0,5.22,-329.737496894,4749.48481828,0.557265961702,18.3506428661,-3583.56834295,684.532967877,684.532741046,317.661658696,4749.48481828,0.43,3.4431165428,2000-03-20T21:12:20.040000Z,Counts
11,75.19,11,1.74726973231,-0.531338155393,7.2,3.2,1.0,1984.62733718,2000-03-20T21:12:20.040000Z,MV.MBMH..SHE,9.43,10.4,15.2303109606,0,1.90754179013,4.8,54.7532788262,14.64,100.0,3.86,-3.25564351768,46.0846038016,-0.00271756654652,-0.00917172673545,-54.7532788262,6.57672949608,6.57672893461,3.11667464329,54.7532788262,-0.02,3.59502041474,2000-03-20T21:12:20.040000Z,Counts
0,75.19,0,-0.130611174854,-1.68998665023,4.4,2.1,1.0,11361700.0859,2000-03-25T21:39:05.040000Z,MV.MBRY..SHZ,5.21,5.6,874.721497449,0,160.990504941,3.2,2649.54092046,24.13,100.0,5.24,-179.685769069,2647.19631609,1.72139964224,2.37836604898,-2649.54092046,435.707911707,435.704511231,177.576629494,2649.54092046,0.17,3.02901086595,2000-03-25T21:39:05.040000Z,Counts
1,75.19,1,-0.835941754434,-2.43035858582,4.3,1.5,1.0,45595476.6013,2000-03-25T21:39:05.040000Z,MV.MBRY..SHN,3.74,4.5,1921.02293549,0,349.198722585,2.8,5394.78730341,25.18,100.0,5.37,-395.389337927,5394.78730341,0.00257574136618,-6.91780556423,-4821.6695013,872.840049704,872.8400497,405.82114727,5394.78730341,0.2,2.80828885681,2000-03-25T21:39:05.040000Z,Counts
2,75.19,2,-0.483045247165,-2.00525917301,4.4,1.6,1.0,31169785.4184,2000-03-25T21:39:05.040000Z,MV.MBRY..SHE,3.72,4.8,1580.73696775,0,274.749061433,2.9,4369.82479689,22.62,100.0,5.35,-343.39217699,3701.0319346,-2.21253045338,8.64829098242,-4369.82479689,721.673389593,721.66999796,341.05968979,4369.82479689,-0.2,2.76442247258,2000-03-25T21:39:05.040000Z,Counts
3,75.19,3,1.34449935999,-0.329630699111,9.2,1.9,1.0,4011899.64524,2000-03-25T21:39:05.040000Z,MV.MBSS..SHZ,10.46,7.1,662.991978264,0,58.9432561372,5.7,1941.63978434,24.48,100.0,5.01,-75.5257449005,1522.24747089,-0.107902834592,0.421448520717,-1941.63978434,258.909994797,258.909972312,77.5981964199,1941.63978434,-0.53,2.92860222747,2000-03-25T21:39:05.040000Z,Counts
4,75.19,4,0.153315595149,-1.42023140452,4.5,1.7,1.0,7432744.64116,2000-03-25T21:39:05.040000Z,MV.MBBY..SHZ,3.27,6.4,765.467026397,0,130.358457894,2.9,2436.28895838,22.64,100.0,5.25,-186.743275114,1978.40045391,-0.208164442054,5.19864247577,-2436.28895838,352.410136558,352.410075078,182.678148497,2436.28895838,-0.11,3.18274840635,2000-03-25T21:39:05.040000Z,Counts
5,75.19,5,0.0646908038689,-1.52590274764,5.0,1.3,1.0,14510134.1624,2000-03-25T21:39:05.040000Z,MV.MBBY..SHN,4.09,6.1,1013.73048191,0,169.13479057,2.9,3215.95302633,22.77,100.0,5.29,-252.93641738,2931.20943568,0.127155873418,-17.6231524399,-3215.95302633,492.390312132,492.390295714,244.99528401,3215.95302633,0.29,3.17239452077,2000-03-25T21:39:05.040000Z,Counts
6,75.19,6,0.129360320507,-1.60007829229,5.1,1.8,1.0,15213088.4088,2000-03-25T21:39:05.040000Z,MV.MBBY..SHE,4.25,6.1,1439.81777456,0,173.808632021,3.2,3225.89394105,24.34,100.0,5.29,-238.801262944,3225.89394105,-1.17118398885,-12.1300175619,-2468.29919206,504.176361882,504.17500157,242.405430091,3225.89394105,0.14,2.24048764923,2000-03-25T21:39:05.040000Z,Counts
7,75.19,7,0.152419870883,-1.96288583706,6.0,2.2,1.0,8979893.88295,2000-03-25T21:39:05.040000Z,MV.MBGH..SHZ,3.47,5.3,843.497405165,0,137.587998666,3.4,2302.0478037,23.71,100.0,5.21,-202.895116697,2182.44459161,0.0708204339409,-1.2401280608,-2302.0478037,387.355197621,387.355191147,209.472548017,2302.0478037,-0.02,2.72916998867,2000-03-25T21:39:05.040000Z,Counts
8,75.19,8,-1.11432459601,-2.47920927145,4.0,1.4,1.0,32195058.3385,2000-03-25T21:39:05.040000Z,MV.MBGH..SHN,0.96,4.2,1612.09718495,0,329.554192941,2.6,3632.11991017,26.49,100.0,5.38,-445.541929647,2704.63748765,-1.90052285889,5.72740177695,-3632.11991017,733.446421049,733.443958706,430.537583485,3632.11991017,-0.05,2.25304029067,2000-03-25T21:39:05.040000Z,Counts
9,75.19,9,-0.960248359609,-2.44664542028,4.2,1.8,1.0,35091426.172,2000-03-25T21:39:05.040000Z,MV.MBGH..SHE,1.63,4.3,1480.64920765,0,355.841394153,2.9,4081.6237863,24.3,100.0,5.38,-449.827281616,3268.7696485,0.0284268520326,-3.90221099962,-4081.6237863,765.727589199,765.727588671,448.389274519,4081.6237863,-0.04,2.75664469694,2000-03-25T21:39:05.040000Z,Counts
10,75.19,10,0.203080855327,-1.19259477621,4.6,1.0,1.0,685599.070511,2000-03-25T21:39:05.040000Z,MV.MBWH..SHZ,5.17,5.8,198.727876059,0,32.7684589917,2.2,712.671452606,23.97,100.0,4.78,-45.4842351662,622.492066682,0.0240452410824,1.29276522661,-712.671452606,107.030830565,107.030827864,46.2009361012,712.671452606,-0.26,3.58616751076,2000-03-25T21:39:05.040000Z,Counts
11,75.19,11,1.63427761872,-1.08352529261,30.5,14.2,1.0,5334129.21501,2000-03-25T21:39:05.040000Z,MV.MBGB..SHZ,-0.25,15.6,601.255849771,0,138.105622727,15.0,945.997034674,23.35,100.0,5.18,-211.209087946,945.997034674,0.225993617844,-35.3184629155,-887.579013194,298.54207806,298.541992523,191.110613395,945.997034674,0.35,1.5733685336,2000-03-25T21:39:05.040000Z,Counts
12,75.19,12,-0.783539913563,-2.43519265937,4.4,0.7,1.0,6454784.81831,2000-03-25T21:39:05.040000Z,MV.MBGB..SHN,0.85,7.6,656.756779142,0,132.511847824,2.8,1574.8850569,25.88,100.0,5.24,-217.781504925,1382.46441482,-1.48801850257,-1.65738955839,-1574.8850569,328.408712325,328.405341205,214.191282606,1574.8850569,-0.08,2.39797305017,2000-03-25T21:39:05.040000Z,Counts
13,75.19,13,0.466383399265,-2.1371766635,30.8,0.0,1.0,10143832.6229,2000-03-25T21:39:05.040000Z,MV.MBGB..SHE,-0.07,13.4,834.143589059,0,139.752395228,15.0,1602.55196387,6.98,100.0,5.3,-278.081276846,1485.8278475,0.36356645585,1.92105124653,-1602.55196387,411.694270307,411.694109774,284.478027007,1602.55196387,-0.04,1.92119436616,2000-03-25T21:39:05.040000Z,Counts
14,75.19,14,2.39136620008,0.623556090005,15.5,7.4,1.0,889220.431781,2000-03-25T21:39:05.040000Z,MV.MBMH..SHZ,4.2,11.7,223.792493086,0,25.9526203257,12.9,701.217585874,42.51,100.0,4.82,-59.944536495,701.217585874,0.0168757391239,-1.60943528807,-640.172034511,121.892925932,121.892924764,56.7315485756,701.217585874,0.17,3.13333828228,2000-03-25T21:39:05.040000Z,Counts
15,75.19,15,2.45390064635,0.559293838397,14.4,7.6,1.0,1426702.31827,2000-03-25T21:39:05.040000Z,MV.MBMH..SHN,5.15,11.4,289.960509453,0,34.5502522594,11.0,1049.51337684,46.68,100.0,4.89,-71.1054149935,1049.51337684,0.0417846267849,0.0751057975168,-829.777895966,154.397572887,154.397567233,67.7424534778,1049.51337684,0.14,3.61950452777,2000-03-25T21:39:05.040000Z,Counts
16,75.19,16,3.14125378056,1.00757170644,21.0,7.7,1.0,557.787575015,2000-03-25T21:39:05.040000Z,MV.MBMH..SHE,5.37,16.1,5.41598220928,0,0.550800472508,11.5,18.777672948,49.58,100.0,3.57,-1.32881865922,17.6881499354,-0.00180022145566,-0.0167654471839,-18.777672948,3.05286924295,3.05286871217,1.36780103389,18.777672948,-0.08,3.46708541912,2000-03-25T21:39:05.040000Z,Counts
0,75.19,0,-0.985860608353,-2.75212394324,4.1,1.8,1.0,28796857.4412,2000-03-26T07:06:51.040000Z,MV.MBRY..SHZ,9.97,4.6,1898.883152,0,241.426979534,2.9,5453.95418202,21.97,100.0,5.28,-144.272443334,4551.37983963,0.180789890835,-3.64199807457,-5453.95418202,711.679622875,711.679599912,137.530094501,5453.95418202,0.07,2.87219051697,2000-03-26T07:06:51.040000Z,Counts
1,75.19,1,-1.73780414665,-3.47445907203,3.5,1.2,1.0,189192230.691,2000-03-26T07:06:51.040000Z,MV.MBRY..SHN,5.39,3.5,4528.10565405,0,677.30895568,2.2,11089.7302836,16.27,100.0,5.42,-400.459162605,11089.7302836,1.52073240102,-4.25753253845,-9398.27133001,1824.16295477,1824.16232088,357.880845984,11089.7302836,0.17,2.44908823487,2000-03-26T07:06:51.040000Z,Counts
2,75.19,2,-1.48322764716,-3.14116157252,3.6,1.4,1.0,113260819.961,2000-03-26T07:06:51.040000Z,MV.MBRY..SHE,7.28,3.8,3390.00897715,0,530.470618827,2.5,9469.16489037,16.16,100.0,5.41,-355.987724717,8936.58699271,-1.04394805672,-0.900445406272,-9469.16489037,1411.40559137,1411.40520529,316.031531626,9469.16489037,0.15,2.79325658256,2000-03-26T07:06:51.040000Z,Counts
3,75.19,3,-0.0434018004745,-1.72339194549,5.0,1.7,1.0,4741970.55674,2000-03-26T07:06:51.040000Z,MV.MBSS..SHZ,6.89,6.2,716.284911953,0,83.9188011458,2.9,1912.13623501,16.84,100.0,5.04,-64.1929863694,1912.13623501,-0.0670171717631,-0.433008354027,-1459.41169299,288.796156752,288.796148976,64.017620621,1912.13623501,0.32,2.66951907418,2000-03-26T07:06:51.040000Z,Counts
4,75.19,4,-0.93333517008,-2.77588754849,4.2,1.6,1.0,44818614.2489,2000-03-26T07:06:51.040000Z,MV.MBBY..SHZ,6.01,4.6,2166.82143752,0,291.258456627,2.9,5378.00764984,16.17,100.0,5.31,-153.543058576,5378.00764984,0.337577851255,2.99874143755,-4782.43453165,887.853262911,887.853198735,172.623478159,5378.00764984,-0.03,2.48198008231,2000-03-26T07:06:51.040000Z,Counts
5,75.19,5,-1.02089568244,-2.74898540437,4.3,1.4,1.0,67448470.8985,2000-03-26T07:06:51.040000Z,MV.MBBY..SHN,4.38,4.3,2133.04272398,0,363.095756514,2.9,5749.22375391,15.13,100.0,5.36,-245.24821141,5305.44060653,0.436817406914,-8.31327465944,-5749.22375391,1089.17593474,1089.17584714,243.57780446,5749.22375391,-0.14,2.69531579901,2000-03-26T07:06:51.040000Z,Counts
6,75.19,6,-0.909554637469,-2.91101646796,4.6,1.5,1.0,79637220.7982,2000-03-26T07:06:51.040000Z,MV.MBBY..SHE,7.07,4.4,2950.67077982,0,371.165123702,2.8,6816.68771023,17.97,100.0,5.36,-244.64721001,6816.68771023,0.165321446868,2.48582736761,-6800.61846177,1183.50481899,1183.50480744,209.022460956,6816.68771023,0.06,2.3102162928,2000-03-26T07:06:51.040000Z,Counts
7,75.19,7,-0.240243281295,-2.55199378753,5.5,2.2,1.0,35780973.843,2000-03-26T07:06:51.040000Z,MV.MBGH..SHZ,8.39,5.1,1368.83769721,0,241.679038198,3.8,5145.79458633,15.39,100.0,5.29,-194.495368075,5091.59707003,1.01017041244,1.58286571,-5145.79458633,793.301108479,793.300465316,197.143578447,5145.79458633,-0.16,3.75924377069,2000-03-26T07:06:51.040000Z,Counts
